n_mfcc;delta_mode;norm_mode;n_components;covariance_type;n_mels;accuracy
2;2;2;16;diag;8;
2;2;2;16;diag;10;
2;2;2;16;diag;12;
2;2;2;16;diag;14;
2;2;2;16;diag;16;
2;2;2;16;diag;18;
2;2;2;16;diag;20;
2;2;2;18;full;2;
2;2;2;18;full;4;
2;2;2;18;full;6;
2;2;2;18;full;8;
2;2;2;18;full;10;
2;2;2;18;full;12;
2;2;2;18;full;14;
2;2;2;18;full;16;
2;2;2;18;full;18;
2;2;2;18;full;20;
2;2;2;18;diag;2;
2;2;2;18;diag;4;
2;2;2;18;diag;6;
2;2;2;18;diag;8;
2;2;2;18;diag;10;
2;2;2;18;diag;12;
2;2;2;18;diag;14;
2;2;2;18;diag;16;
2;2;2;18;diag;18;
2;2;2;18;diag;20;
2;2;2;20;full;2;
2;2;2;20;full;4;
2;2;2;20;full;6;
2;2;2;20;full;8;
2;2;2;20;full;10;
2;2;2;20;full;12;
2;2;2;20;full;14;
2;2;2;20;full;16;
2;2;2;20;full;18;
2;2;2;20;full;20;
2;2;2;20;diag;2;
2;2;2;20;diag;4;
2;2;2;20;diag;6;
2;2;2;20;diag;8;
2;2;2;20;diag;10;
2;2;2;20;diag;12;
2;2;2;20;diag;14;
2;2;2;20;diag;16;
2;2;2;20;diag;18;
2;2;2;20;diag;20;
2;2;3;2;full;2;
2;2;3;2;full;4;
2;2;3;2;full;6;
2;2;3;2;full;8;
2;2;3;2;full;10;
2;2;3;2;full;12;
2;2;3;2;full;14;
2;2;3;2;full;16;
2;2;3;2;full;18;
2;2;3;2;full;20;
2;2;3;2;diag;2;
2;2;3;2;diag;4;
2;2;3;2;diag;6;
2;2;3;2;diag;8;
2;2;3;2;diag;10;
2;2;3;2;diag;12;
2;2;3;2;diag;14;
2;2;3;2;diag;16;
2;2;3;2;diag;18;
2;2;3;2;diag;20;
2;2;3;4;full;2;
2;2;3;4;full;4;
2;2;3;4;full;6;
2;2;3;4;full;8;
2;2;3;4;full;10;
2;2;3;4;full;12;
2;2;3;4;full;14;
2;2;3;4;full;16;
2;2;3;4;full;18;
2;2;3;4;full;20;
2;2;3;4;diag;2;
2;2;3;4;diag;4;
2;2;3;4;diag;6;
2;2;3;4;diag;8;
2;2;3;4;diag;10;
2;2;3;4;diag;12;
2;2;3;4;diag;14;
2;2;3;4;diag;16;
2;2;3;4;diag;18;
2;2;3;4;diag;20;
2;2;3;8;full;2;
2;2;3;8;full;4;
2;2;3;8;full;6;
2;2;3;8;full;8;
2;2;3;8;full;10;
2;2;3;8;full;12;
2;2;3;8;full;14;
2;2;3;8;full;16;
2;2;3;8;full;18;
2;2;3;8;full;20;
2;2;3;8;diag;2;
2;2;3;8;diag;4;
2;2;3;8;diag;6;
2;2;3;8;diag;8;
2;2;3;8;diag;10;
2;2;3;8;diag;12;
2;2;3;8;diag;14;
2;2;3;8;diag;16;
2;2;3;8;diag;18;
2;2;3;8;diag;20;
2;2;3;10;full;2;
2;2;3;10;full;4;
2;2;3;10;full;6;
2;2;3;10;full;8;
2;2;3;10;full;10;
2;2;3;10;full;12;
2;2;3;10;full;14;
2;2;3;10;full;16;
2;2;3;10;full;18;
2;2;3;10;full;20;
2;2;3;10;diag;2;
2;2;3;10;diag;4;
2;2;3;10;diag;6;
2;2;3;10;diag;8;
2;2;3;10;diag;10;
2;2;3;10;diag;12;
2;2;3;10;diag;14;
2;2;3;10;diag;16;
2;2;3;10;diag;18;
2;2;3;10;diag;20;
2;2;3;12;full;2;
2;2;3;12;full;4;
2;2;3;12;full;6;
2;2;3;12;full;8;
2;2;3;12;full;10;
2;2;3;12;full;12;
2;2;3;12;full;14;
2;2;3;12;full;16;
2;2;3;12;full;18;
2;2;3;12;full;20;
2;2;3;12;diag;2;
2;2;3;12;diag;4;
2;2;3;12;diag;6;
2;2;3;12;diag;8;
2;2;3;12;diag;10;
2;2;3;12;diag;12;
2;2;3;12;diag;14;
2;2;3;12;diag;16;
2;2;3;12;diag;18;
2;2;3;12;diag;20;
2;2;3;14;full;2;
2;2;3;14;full;4;
2;2;3;14;full;6;
2;2;3;14;full;8;
2;2;3;14;full;10;
2;2;3;14;full;12;
2;2;3;14;full;14;
2;2;3;14;full;16;
2;2;3;14;full;18;
2;2;3;14;full;20;
2;2;3;14;diag;2;
2;2;3;14;diag;4;
2;2;3;14;diag;6;
2;2;3;14;diag;8;
2;2;3;14;diag;10;
2;2;3;14;diag;12;
2;2;3;14;diag;14;
2;2;3;14;diag;16;
2;2;3;14;diag;18;
2;2;3;14;diag;20;
2;2;3;16;full;2;
2;2;3;16;full;4;
2;2;3;16;full;6;
2;2;3;16;full;8;
2;2;3;16;full;10;
2;2;3;16;full;12;
2;2;3;16;full;14;
2;2;3;16;full;16;
2;2;3;16;full;18;
2;2;3;16;full;20;
2;2;3;16;diag;2;
2;2;3;16;diag;4;
2;2;3;16;diag;6;
2;2;3;16;diag;8;
2;2;3;16;diag;10;
2;2;3;16;diag;12;
2;2;3;16;diag;14;
2;2;3;16;diag;16;
2;2;3;16;diag;18;
2;2;3;16;diag;20;
2;2;3;18;full;2;
2;2;3;18;full;4;
2;2;3;18;full;6;
2;2;3;18;full;8;
2;2;3;18;full;10;
2;2;3;18;full;12;
2;2;3;18;full;14;
2;2;3;18;full;16;
2;2;3;18;full;18;
2;2;3;18;full;20;
2;2;3;18;diag;2;
2;2;3;18;diag;4;
2;2;3;18;diag;6;
2;2;3;18;diag;8;
2;2;3;18;diag;10;
2;2;3;18;diag;12;
2;2;3;18;diag;14;
2;2;3;18;diag;16;
2;2;3;18;diag;18;
2;2;3;18;diag;20;
2;2;3;20;full;2;
2;2;3;20;full;4;
2;2;3;20;full;6;
2;2;3;20;full;8;
2;2;3;20;full;10;
2;2;3;20;full;12;
2;2;3;20;full;14;
2;2;3;20;full;16;
2;2;3;20;full;18;
2;2;3;20;full;20;
2;2;3;20;diag;2;
2;2;3;20;diag;4;
2;2;3;20;diag;6;
2;2;3;20;diag;8;
2;2;3;20;diag;10;
2;2;3;20;diag;12;
2;2;3;20;diag;14;
2;2;3;20;diag;16;
2;2;3;20;diag;18;
2;2;3;20;diag;20;
2;3;1;2;full;2;
2;3;1;2;full;4;
2;3;1;2;full;6;
2;3;1;2;full;8;
2;3;1;2;full;10;
2;3;1;2;full;12;
2;3;1;2;full;14;
2;3;1;2;full;16;
2;3;1;2;full;18;
2;3;1;2;full;20;
2;3;1;2;diag;2;
2;3;1;2;diag;4;
2;3;1;2;diag;6;
2;3;1;2;diag;8;
2;3;1;2;diag;10;
2;3;1;2;diag;12;
2;3;1;2;diag;14;
2;3;1;2;diag;16;
2;3;1;2;diag;18;
2;3;1;2;diag;20;
2;3;1;4;full;2;
2;3;1;4;full;4;
2;3;1;4;full;6;
2;3;1;4;full;8;
2;3;1;4;full;10;
2;3;1;4;full;12;
2;3;1;4;full;14;
2;3;1;4;full;16;
2;3;1;4;full;18;
2;3;1;4;full;20;
2;3;1;4;diag;2;
2;3;1;4;diag;4;
2;3;1;4;diag;6;
2;3;1;4;diag;8;
2;3;1;4;diag;10;
2;3;1;4;diag;12;
2;3;1;4;diag;14;
2;3;1;4;diag;16;
2;3;1;4;diag;18;
2;3;1;4;diag;20;
2;3;1;8;full;2;
2;3;1;8;full;4;
2;3;1;8;full;6;
2;3;1;8;full;8;
2;3;1;8;full;10;
2;3;1;8;full;12;
2;3;1;8;full;14;
2;3;1;8;full;16;
2;3;1;8;full;18;
2;3;1;8;full;20;
2;3;1;8;diag;2;
2;3;1;8;diag;4;
2;3;1;8;diag;6;
2;3;1;8;diag;8;
2;3;1;8;diag;10;
2;3;1;8;diag;12;
2;3;1;8;diag;14;
2;3;1;8;diag;16;
2;3;1;8;diag;18;
2;3;1;8;diag;20;
2;3;1;10;full;2;
2;3;1;10;full;4;
2;3;1;10;full;6;
2;3;1;10;full;8;
2;3;1;10;full;10;
2;3;1;10;full;12;
2;3;1;10;full;14;
2;3;1;10;full;16;
2;3;1;10;full;18;
2;3;1;10;full;20;
2;3;1;10;diag;2;
2;3;1;10;diag;4;
2;3;1;10;diag;6;
2;3;1;10;diag;8;
2;3;1;10;diag;10;
2;3;1;10;diag;12;
2;3;1;10;diag;14;
2;3;1;10;diag;16;
2;3;1;10;diag;18;
2;3;1;10;diag;20;
2;3;1;12;full;2;
2;3;1;12;full;4;
2;3;1;12;full;6;
2;3;1;12;full;8;
2;3;1;12;full;10;
2;3;1;12;full;12;
2;3;1;12;full;14;
2;3;1;12;full;16;
2;3;1;12;full;18;
2;3;1;12;full;20;
2;3;1;12;diag;2;
2;3;1;12;diag;4;
2;3;1;12;diag;6;
2;3;1;12;diag;8;
2;3;1;12;diag;10;
2;3;1;12;diag;12;
2;3;1;12;diag;14;
2;3;1;12;diag;16;
2;3;1;12;diag;18;
2;3;1;12;diag;20;
2;3;1;14;full;2;
2;3;1;14;full;4;
2;3;1;14;full;6;
2;3;1;14;full;8;
2;3;1;14;full;10;
2;3;1;14;full;12;
2;3;1;14;full;14;
2;3;1;14;full;16;
2;3;1;14;full;18;
2;3;1;14;full;20;
2;3;1;14;diag;2;
2;3;1;14;diag;4;
2;3;1;14;diag;6;
2;3;1;14;diag;8;
2;3;1;14;diag;10;
2;3;1;14;diag;12;
2;3;1;14;diag;14;
2;3;1;14;diag;16;
2;3;1;14;diag;18;
2;3;1;14;diag;20;
2;3;1;16;full;2;
2;3;1;16;full;4;
2;3;1;16;full;6;
2;3;1;16;full;8;
2;3;1;16;full;10;
2;3;1;16;full;12;
2;3;1;16;full;14;
2;3;1;16;full;16;
2;3;1;16;full;18;
2;3;1;16;full;20;
2;3;1;16;diag;2;
2;3;1;16;diag;4;
2;3;1;16;diag;6;
2;3;1;16;diag;8;
2;3;1;16;diag;10;
2;3;1;16;diag;12;
2;3;1;16;diag;14;
2;3;1;16;diag;16;
2;3;1;16;diag;18;
2;3;1;16;diag;20;
2;3;1;18;full;2;
2;3;1;18;full;4;
2;3;1;18;full;6;
2;3;1;18;full;8;
2;3;1;18;full;10;
2;3;1;18;full;12;
2;3;1;18;full;14;
2;3;1;18;full;16;
2;3;1;18;full;18;
2;3;1;18;full;20;
2;3;1;18;diag;2;
2;3;1;18;diag;4;
2;3;1;18;diag;6;
2;3;1;18;diag;8;
2;3;1;18;diag;10;
2;3;1;18;diag;12;
2;3;1;18;diag;14;
2;3;1;18;diag;16;
2;3;1;18;diag;18;
2;3;1;18;diag;20;
2;3;1;20;full;2;
2;3;1;20;full;4;
2;3;1;20;full;6;
2;3;1;20;full;8;
2;3;1;20;full;10;
2;3;1;20;full;12;
2;3;1;20;full;14;
2;3;1;20;full;16;
2;3;1;20;full;18;
2;3;1;20;full;20;
2;3;1;20;diag;2;
2;3;1;20;diag;4;
2;3;1;20;diag;6;
2;3;1;20;diag;8;
2;3;1;20;diag;10;
2;3;1;20;diag;12;
2;3;1;20;diag;14;
2;3;1;20;diag;16;
2;3;1;20;diag;18;
2;3;1;20;diag;20;
2;3;2;2;full;2;
2;3;2;2;full;4;
2;3;2;2;full;6;
2;3;2;2;full;8;
2;3;2;2;full;10;
2;3;2;2;full;12;
2;3;2;2;full;14;
2;3;2;2;full;16;
2;3;2;2;full;18;
2;3;2;2;full;20;
2;3;2;2;diag;2;
2;3;2;2;diag;4;
2;3;2;2;diag;6;
2;3;2;2;diag;8;
2;3;2;2;diag;10;
2;3;2;2;diag;12;
2;3;2;2;diag;14;
2;3;2;2;diag;16;
2;3;2;2;diag;18;
2;3;2;2;diag;20;
2;3;2;4;full;2;
2;3;2;4;full;4;
2;3;2;4;full;6;
2;3;2;4;full;8;
2;3;2;4;full;10;
2;3;2;4;full;12;
2;3;2;4;full;14;
2;3;2;4;full;16;
2;3;2;4;full;18;
2;3;2;4;full;20;
2;3;2;4;diag;2;
2;3;2;4;diag;4;
2;3;2;4;diag;6;
2;3;2;4;diag;8;
2;3;2;4;diag;10;
2;3;2;4;diag;12;
2;3;2;4;diag;14;
2;3;2;4;diag;16;
2;3;2;4;diag;18;
2;3;2;4;diag;20;
2;3;2;8;full;2;
2;3;2;8;full;4;
2;3;2;8;full;6;
2;3;2;8;full;8;
2;3;2;8;full;10;
2;3;2;8;full;12;
2;3;2;8;full;14;
2;3;2;8;full;16;
2;3;2;8;full;18;
2;3;2;8;full;20;
2;3;2;8;diag;2;
2;3;2;8;diag;4;
2;3;2;8;diag;6;
2;3;2;8;diag;8;
2;3;2;8;diag;10;
2;3;2;8;diag;12;
2;3;2;8;diag;14;
2;3;2;8;diag;16;
2;3;2;8;diag;18;
2;3;2;8;diag;20;
2;3;2;10;full;2;
2;3;2;10;full;4;
2;3;2;10;full;6;
2;3;2;10;full;8;
2;3;2;10;full;10;
2;3;2;10;full;12;
2;3;2;10;full;14;
2;3;2;10;full;16;
2;3;2;10;full;18;
2;3;2;10;full;20;
2;3;2;10;diag;2;
2;3;2;10;diag;4;
2;3;2;10;diag;6;
2;3;2;10;diag;8;
2;3;2;10;diag;10;
2;3;2;10;diag;12;
2;3;2;10;diag;14;
2;3;2;10;diag;16;
2;3;2;10;diag;18;
2;3;2;10;diag;20;
2;3;2;12;full;2;
2;3;2;12;full;4;
2;3;2;12;full;6;
2;3;2;12;full;8;
2;3;2;12;full;10;
2;3;2;12;full;12;
2;3;2;12;full;14;
2;3;2;12;full;16;
2;3;2;12;full;18;
2;3;2;12;full;20;
2;3;2;12;diag;2;
2;3;2;12;diag;4;
2;3;2;12;diag;6;
2;3;2;12;diag;8;
2;3;2;12;diag;10;
2;3;2;12;diag;12;
2;3;2;12;diag;14;
2;3;2;12;diag;16;
2;3;2;12;diag;18;
2;3;2;12;diag;20;
2;3;2;14;full;2;
2;3;2;14;full;4;
2;3;2;14;full;6;
2;3;2;14;full;8;
2;3;2;14;full;10;
2;3;2;14;full;12;
2;3;2;14;full;14;
2;3;2;14;full;16;
2;3;2;14;full;18;
2;3;2;14;full;20;
2;3;2;14;diag;2;
2;3;2;14;diag;4;
2;3;2;14;diag;6;
2;3;2;14;diag;8;
2;3;2;14;diag;10;
2;3;2;14;diag;12;
2;3;2;14;diag;14;
2;3;2;14;diag;16;
2;3;2;14;diag;18;
2;3;2;14;diag;20;
2;3;2;16;full;2;
2;3;2;16;full;4;
2;3;2;16;full;6;
2;3;2;16;full;8;
2;3;2;16;full;10;
2;3;2;16;full;12;
2;3;2;16;full;14;
2;3;2;16;full;16;
2;3;2;16;full;18;
2;3;2;16;full;20;
2;3;2;16;diag;2;
2;3;2;16;diag;4;
2;3;2;16;diag;6;
2;3;2;16;diag;8;
2;3;2;16;diag;10;
2;3;2;16;diag;12;
2;3;2;16;diag;14;
2;3;2;16;diag;16;
2;3;2;16;diag;18;
2;3;2;16;diag;20;
2;3;2;18;full;2;
2;3;2;18;full;4;
2;3;2;18;full;6;
2;3;2;18;full;8;
2;3;2;18;full;10;
2;3;2;18;full;12;
2;3;2;18;full;14;
2;3;2;18;full;16;
2;3;2;18;full;18;
2;3;2;18;full;20;
2;3;2;18;diag;2;
2;3;2;18;diag;4;
2;3;2;18;diag;6;
2;3;2;18;diag;8;
2;3;2;18;diag;10;
2;3;2;18;diag;12;
2;3;2;18;diag;14;
2;3;2;18;diag;16;
2;3;2;18;diag;18;
2;3;2;18;diag;20;
2;3;2;20;full;2;
2;3;2;20;full;4;
2;3;2;20;full;6;
2;3;2;20;full;8;
2;3;2;20;full;10;
2;3;2;20;full;12;
2;3;2;20;full;14;
2;3;2;20;full;16;
2;3;2;20;full;18;
2;3;2;20;full;20;
2;3;2;20;diag;2;
2;3;2;20;diag;4;
2;3;2;20;diag;6;
2;3;2;20;diag;8;
2;3;2;20;diag;10;
2;3;2;20;diag;12;
2;3;2;20;diag;14;
2;3;2;20;diag;16;
2;3;2;20;diag;18;
2;3;2;20;diag;20;
2;3;3;2;full;2;
2;3;3;2;full;4;
2;3;3;2;full;6;
2;3;3;2;full;8;
2;3;3;2;full;10;
2;3;3;2;full;12;
2;3;3;2;full;14;
2;3;3;2;full;16;
2;3;3;2;full;18;
2;3;3;2;full;20;
2;3;3;2;diag;2;
2;3;3;2;diag;4;
2;3;3;2;diag;6;
2;3;3;2;diag;8;
2;3;3;2;diag;10;
2;3;3;2;diag;12;
2;3;3;2;diag;14;
2;3;3;2;diag;16;
2;3;3;2;diag;18;
2;3;3;2;diag;20;
2;3;3;4;full;2;
2;3;3;4;full;4;
2;3;3;4;full;6;
2;3;3;4;full;8;
2;3;3;4;full;10;
2;3;3;4;full;12;
2;3;3;4;full;14;
2;3;3;4;full;16;
2;3;3;4;full;18;
2;3;3;4;full;20;
2;3;3;4;diag;2;
2;3;3;4;diag;4;
2;3;3;4;diag;6;
2;3;3;4;diag;8;
2;3;3;4;diag;10;
2;3;3;4;diag;12;
2;3;3;4;diag;14;
2;3;3;4;diag;16;
2;3;3;4;diag;18;
2;3;3;4;diag;20;
2;3;3;8;full;2;
2;3;3;8;full;4;
2;3;3;8;full;6;
2;3;3;8;full;8;
2;3;3;8;full;10;
2;3;3;8;full;12;
2;3;3;8;full;14;
2;3;3;8;full;16;
2;3;3;8;full;18;
2;3;3;8;full;20;
2;3;3;8;diag;2;
2;3;3;8;diag;4;
2;3;3;8;diag;6;
2;3;3;8;diag;8;
2;3;3;8;diag;10;
2;3;3;8;diag;12;
2;3;3;8;diag;14;
2;3;3;8;diag;16;
2;3;3;8;diag;18;
2;3;3;8;diag;20;
2;3;3;10;full;2;
2;3;3;10;full;4;
2;3;3;10;full;6;
2;3;3;10;full;8;
2;3;3;10;full;10;
2;3;3;10;full;12;
2;3;3;10;full;14;
2;3;3;10;full;16;
2;3;3;10;full;18;
2;3;3;10;full;20;
2;3;3;10;diag;2;
2;3;3;10;diag;4;
2;3;3;10;diag;6;
2;3;3;10;diag;8;
2;3;3;10;diag;10;
2;3;3;10;diag;12;
2;3;3;10;diag;14;
2;3;3;10;diag;16;
2;3;3;10;diag;18;
2;3;3;10;diag;20;
2;3;3;12;full;2;
2;3;3;12;full;4;
2;3;3;12;full;6;
2;3;3;12;full;8;
2;3;3;12;full;10;
2;3;3;12;full;12;
2;3;3;12;full;14;
2;3;3;12;full;16;
2;3;3;12;full;18;
2;3;3;12;full;20;
2;3;3;12;diag;2;
2;3;3;12;diag;4;
2;3;3;12;diag;6;
2;3;3;12;diag;8;
2;3;3;12;diag;10;
2;3;3;12;diag;12;
2;3;3;12;diag;14;
2;3;3;12;diag;16;
2;3;3;12;diag;18;
2;3;3;12;diag;20;
2;3;3;14;full;2;
2;3;3;14;full;4;
2;3;3;14;full;6;
2;3;3;14;full;8;
2;3;3;14;full;10;
2;3;3;14;full;12;
2;3;3;14;full;14;
2;3;3;14;full;16;
2;3;3;14;full;18;
2;3;3;14;full;20;
2;3;3;14;diag;2;
2;3;3;14;diag;4;
2;3;3;14;diag;6;
2;3;3;14;diag;8;
2;3;3;14;diag;10;
2;3;3;14;diag;12;
2;3;3;14;diag;14;
2;3;3;14;diag;16;
2;3;3;14;diag;18;
2;3;3;14;diag;20;
2;3;3;16;full;2;
2;3;3;16;full;4;
2;3;3;16;full;6;
2;3;3;16;full;8;
2;3;3;16;full;10;
2;3;3;16;full;12;
2;3;3;16;full;14;
2;3;3;16;full;16;
2;3;3;16;full;18;
2;3;3;16;full;20;
2;3;3;16;diag;2;
2;3;3;16;diag;4;
2;3;3;16;diag;6;
2;3;3;16;diag;8;
2;3;3;16;diag;10;
2;3;3;16;diag;12;
2;3;3;16;diag;14;
2;3;3;16;diag;16;
2;3;3;16;diag;18;
2;3;3;16;diag;20;
2;3;3;18;full;2;
2;3;3;18;full;4;
2;3;3;18;full;6;
2;3;3;18;full;8;
2;3;3;18;full;10;
2;3;3;18;full;12;
2;3;3;18;full;14;
2;3;3;18;full;16;
2;3;3;18;full;18;
2;3;3;18;full;20;
2;3;3;18;diag;2;
2;3;3;18;diag;4;
2;3;3;18;diag;6;
2;3;3;18;diag;8;
2;3;3;18;diag;10;
2;3;3;18;diag;12;
2;3;3;18;diag;14;
2;3;3;18;diag;16;
2;3;3;18;diag;18;
2;3;3;18;diag;20;
2;3;3;20;full;2;
2;3;3;20;full;4;
2;3;3;20;full;6;
2;3;3;20;full;8;
2;3;3;20;full;10;
2;3;3;20;full;12;
2;3;3;20;full;14;
2;3;3;20;full;16;
2;3;3;20;full;18;
2;3;3;20;full;20;
2;3;3;20;diag;2;
2;3;3;20;diag;4;
2;3;3;20;diag;6;
2;3;3;20;diag;8;
2;3;3;20;diag;10;
2;3;3;20;diag;12;
2;3;3;20;diag;14;
2;3;3;20;diag;16;
2;3;3;20;diag;18;
2;3;3;20;diag;20;
4;1;1;2;full;2;0,481818182
4;1;1;2;full;4;0,777272727
4;1;1;2;full;6;0,795454545
4;1;1;2;full;8;0,759090909
4;1;1;2;full;10;0,75
4;1;1;2;full;12;0,768181818
4;1;1;2;full;14;0,759090909
4;1;1;2;full;16;0,745454545
4;1;1;2;full;18;0,745454545
4;1;1;2;full;20;0,736363636
4;1;1;2;diag;2;0,481818182
4;1;1;2;diag;4;0,754545455
4;1;1;2;diag;6;0,754545455
4;1;1;2;diag;8;0,745454545
4;1;1;2;diag;10;0,745454545
4;1;1;2;diag;12;0,727272727
4;1;1;2;diag;14;0,731818182
4;1;1;2;diag;16;0,731818182
4;1;1;2;diag;18;0,722727273
4;1;1;2;diag;20;0,713636364
4;1;1;4;full;2;0,495454545
4;1;1;4;full;4;0,781818182
4;1;1;4;full;6;0,768181818
4;1;1;4;full;8;0,727272727
4;1;1;4;full;10;0,722727273
4;1;1;4;full;12;0,695454545
4;1;1;4;full;14;0,7
4;1;1;4;full;16;0,722727273
4;1;1;4;full;18;0,704545455
4;1;1;4;full;20;0,718181818
4;1;1;4;diag;2;0,495454545
4;1;1;4;diag;4;0,772727273
4;1;1;4;diag;6;0,763636364
4;1;1;4;diag;8;0,736363636
4;1;1;4;diag;10;0,718181818
4;1;1;4;diag;12;0,709090909
4;1;1;4;diag;14;0,695454545
4;1;1;4;diag;16;0,695454545
4;1;1;4;diag;18;0,7
4;1;1;4;diag;20;0,709090909
4;1;1;8;full;2;0,504545455
4;1;1;8;full;4;0,763636364
4;1;1;8;full;6;0,740909091
4;1;1;8;full;8;0,709090909
4;1;1;8;full;10;0,686363636
4;1;1;8;full;12;0,695454545
4;1;1;8;full;14;0,690909091
4;1;1;8;full;16;0,718181818
4;1;1;8;full;18;0,690909091
4;1;1;8;full;20;0,709090909
4;1;1;8;diag;2;0,504545455
4;1;1;8;diag;4;0,772727273
4;1;1;8;diag;6;0,772727273
4;1;1;8;diag;8;0,727272727
4;1;1;8;diag;10;0,695454545
4;1;1;8;diag;12;0,727272727
4;1;1;8;diag;14;0,718181818
4;1;1;8;diag;16;0,718181818
4;1;1;8;diag;18;0,709090909
4;1;1;8;diag;20;0,722727273
4;1;1;10;full;2;0,509090909
4;1;1;10;full;4;0,768181818
4;1;1;10;full;6;0,727272727
4;1;1;10;full;8;0,7
4;1;1;10;full;10;0,681818182
4;1;1;10;full;12;0,709090909
4;1;1;10;full;14;0,690909091
4;1;1;10;full;16;0,722727273
4;1;1;10;full;18;0,690909091
4;1;1;10;full;20;0,690909091
4;1;1;10;diag;2;0,509090909
4;1;1;10;diag;4;0,772727273
4;1;1;10;diag;6;0,727272727
4;1;1;10;diag;8;0,722727273
4;1;1;10;diag;10;0,704545455
4;1;1;10;diag;12;0,695454545
4;1;1;10;diag;14;0,722727273
4;1;1;10;diag;16;0,718181818
4;1;1;10;diag;18;0,704545455
4;1;1;10;diag;20;0,7
4;1;1;12;full;2;0,518181818
4;1;1;12;full;4;0,731818182
4;1;1;12;full;6;0,736363636
4;1;1;12;full;8;0,722727273
4;1;1;12;full;10;0,704545455
4;1;1;12;full;12;0,686363636
4;1;1;12;full;14;0,672727273
4;1;1;12;full;16;0,695454545
4;1;1;12;full;18;0,704545455
4;1;1;12;full;20;0,672727273
4;1;1;12;diag;2;0,518181818
4;1;1;12;diag;4;0,75
4;1;1;12;diag;6;0,75
4;1;1;12;diag;8;0,736363636
4;1;1;12;diag;10;0,709090909
4;1;1;12;diag;12;0,704545455
4;1;1;12;diag;14;0,718181818
4;1;1;12;diag;16;0,727272727
4;1;1;12;diag;18;0,709090909
4;1;1;12;diag;20;0,709090909
4;1;1;14;full;2;0,495454545
4;1;1;14;full;4;0,736363636
4;1;1;14;full;6;0,7
4;1;1;14;full;8;0,677272727
4;1;1;14;full;10;0,695454545
4;1;1;14;full;12;0,704545455
4;1;1;14;full;14;0,690909091
4;1;1;14;full;16;0,704545455
4;1;1;14;full;18;0,704545455
4;1;1;14;full;20;0,695454545
4;1;1;14;diag;2;0,495454545
4;1;1;14;diag;4;0,759090909
4;1;1;14;diag;6;0,718181818
4;1;1;14;diag;8;0,690909091
4;1;1;14;diag;10;0,695454545
4;1;1;14;diag;12;0,695454545
4;1;1;14;diag;14;0,690909091
4;1;1;14;diag;16;0,690909091
4;1;1;14;diag;18;0,736363636
4;1;1;14;diag;20;0,709090909
4;1;1;16;full;2;0,490909091
4;1;1;16;full;4;0,75
4;1;1;16;full;6;0,722727273
4;1;1;16;full;8;0,686363636
4;1;1;16;full;10;0,663636364
4;1;1;16;full;12;0,704545455
4;1;1;16;full;14;0,681818182
4;1;1;16;full;16;0,690909091
4;1;1;16;full;18;0,681818182
4;1;1;16;full;20;0,677272727
4;1;1;16;diag;2;0,490909091
4;1;1;16;diag;4;0,763636364
4;1;1;16;diag;6;0,709090909
4;1;1;16;diag;8;0,7
4;1;1;16;diag;10;0,7
4;1;1;16;diag;12;0,690909091
4;1;1;16;diag;14;0,695454545
4;1;1;16;diag;16;0,704545455
4;1;1;16;diag;18;0,722727273
4;1;1;16;diag;20;0,709090909
4;1;1;18;full;2;0,486363636
4;1;1;18;full;4;0,731818182
4;1;1;18;full;6;0,681818182
4;1;1;18;full;8;0,659090909
4;1;1;18;full;10;0,668181818
4;1;1;18;full;12;0,690909091
4;1;1;18;full;14;0,686363636
4;1;1;18;full;16;0,672727273
4;1;1;18;full;18;0,695454545
4;1;1;18;full;20;0,695454545
4;1;1;18;diag;2;0,486363636
4;1;1;18;diag;4;0,763636364
4;1;1;18;diag;6;0,718181818
4;1;1;18;diag;8;0,695454545
4;1;1;18;diag;10;0,677272727
4;1;1;18;diag;12;0,713636364
4;1;1;18;diag;14;0,681818182
4;1;1;18;diag;16;0,718181818
4;1;1;18;diag;18;0,722727273
4;1;1;18;diag;20;0,7
4;1;1;20;full;2;0,468181818
4;1;1;20;full;4;0,713636364
4;1;1;20;full;6;0,672727273
4;1;1;20;full;8;0,686363636
4;1;1;20;full;10;0,681818182
4;1;1;20;full;12;0,663636364
4;1;1;20;full;14;0,663636364
4;1;1;20;full;16;0,695454545
4;1;1;20;full;18;0,672727273
4;1;1;20;full;20;0,668181818
4;1;1;20;diag;2;0,468181818
4;1;1;20;diag;4;0,768181818
4;1;1;20;diag;6;0,695454545
4;1;1;20;diag;8;0,695454545
4;1;1;20;diag;10;0,668181818
4;1;1;20;diag;12;0,709090909
4;1;1;20;diag;14;0,704545455
4;1;1;20;diag;16;0,709090909
4;1;1;20;diag;18;0,690909091
4;1;1;20;diag;20;0,690909091
4;1;2;2;full;2;0,1
4;1;2;2;full;4;
4;1;2;2;full;6;
4;1;2;2;full;8;
4;1;2;2;full;10;
4;1;2;2;full;12;
4;1;2;2;full;14;
4;1;2;2;full;16;
4;1;2;2;full;18;
4;1;2;2;full;20;
4;1;2;2;diag;2;0,1
4;1;2;2;diag;4;0,618181818
4;1;2;2;diag;6;0,627272727
4;1;2;2;diag;8;0,627272727
4;1;2;2;diag;10;0,636363636
4;1;2;2;diag;12;0,65
4;1;2;2;diag;14;0,640909091
4;1;2;2;diag;16;0,640909091
